tokens,ner_tags
"[['Barish', 'ko', 'bhi', 'pata', 'hai', 'kal', '#GST', 'bharne', 'ki', 'aakhri', 'tareekh', 'hai', 'is', 'liye', 'overtime', 'chal', 'raha', 'hai', '.', '#MumbaiRains']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['5000', 'ke', 'aage', 'Ek', 'do', 'Zero', 'aur', 'laga', 'deti', 'Behen', 'kaha', 'Modi', 'ji', 'aake', '#GST', 'lagane', 'wale', 'the', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#ArunShorry', 'Ji', 'aakhir', 'itne', 'dino', 'baad', 'apko', 'yaad', 'aa', 'rha', 'hai', 'ki', '#Notebandi', 'galat', 'faisla', 'tha', '0', 'Itne', 'dino', 'tak', 'kisne', 'kidnep', 'kiya', 'hua', 'tha', ' ? ']]","[['O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bhai', 'handwriting', 'samajh', 'nahi', 'aa', 'gayi', 'another', '#GST', 'ki', 'tarah', 'googly', 'lag', 'rahi', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ek', 'tu', '#DeMonetisation', 'aur', '#GST', 'ke', 'khujli', 'se', 'desh', 'pareshan', 'hai', 'us', 'par', 'se', 'fuel', 'hike', 'ka', 'keeda', 'sir', 'pe', 'daal', 'Diya']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Lele', 'yaar', 'mere', 'se', 'poora', 'subsidy', 'lele.', 'May', 'mango', 'man,', 'madir', 'ka', 'ghanta', 'hoon,', 'aah', 'bajale,', 'jitna', 'chahe', 'tooh', 'bajale.', '#GST', 'aur', '#Aadhar', 'thook.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sir,', 'abhi', 'hisab', 'nahi', 'mila.', 'am', 'janta', 'pareshan', 'hai', 'mahgain', 'se.', '#petrolprice', '#GST', 'kuch', 'sudhar', 'najar', 'nahi', 'aa', 'raha', 'hai', 'abhi', 'to', 'filhal.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@TCNLive', ':', 'Is', 'Shehla', 'Rashid', 'Muslim', ' ? ', 'Muslim', 'Discussions', 'URL']]","[['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O']]"
"[['Hmra', 'bhi', 'kuch', 'sochiye', 'jo', 'saalon', 'se', 'mar', 'khap', 'ke', 'khud', 'ko', 'jinda', 'rakhe', 'huye', 'hain', ',', 'but', 'ab', 'pssbl', 'nhi', 'dikh', 'raha', 'after', '#gst']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['GST', 'lagayegi', 'Na', 'Sarkar', 'Is', 'Wajha', 'Se', 'Price', 'badha', 'Rahi', 'Hai', 'Taki', '#Bhakt', 'kah', 'Sake', 'K', 'Price', 'kam', 'Ho', 'Gaye', '#Gst', 'k', 'Baad']]","[['O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'modi', 'ji', 'this', 'is', 'not', 'ache', 'din', '#gst', 'petrolprice', 'hike#', 'Karo', 'kuch', 'apna', 'naam', 'kharab', 'mat', 'Karo']]","[['O', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Modi', 'Ji', 'Syad', 'Petrol', 'Ki', 'Century', 'Karna', 'Chate', 'He', 'Jab', 'Ki', 'Ushko', 'Fifty', 'Above', 'Rukh', 'Jana', 'Chaiye', 'Tha,Petorl', 'Per', '#GST', 'Kab', 'Lagega ? ']]","[['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#BulletTrain', 'ke', 'liye', 'jo', 'Japan', 'se', 'loan', 'liya', 'hai', '@narendramodi', 'uska', 'Sood', 'ab', '#GST', 'ke', 'roop', 'mein', 'Ludhiana', 'bus', 'stand', 'vasoolna', 'shuru']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O']]"
"[['aap', 'jaise', 'paid', 'media', 'jinka', 'political', 'agenda', 'hai', ',', 'ki', 'asaliyat', 'pata', 'chal', 'gayi', 'bas', 'yahi', 'fayda', 'Hua', '#NoteBandi', 'se']]","[['O', 'O', 'O', 'B-ORGANISATION', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['AK', 'aap', 'meditation', 'camp', 'par', 'ja', 'rahe', 'ho', 'badhai', 'ho.', 'bill', 'kisne', 'diye', 'hai', 'bs', 'itna', 'bata', 'dena.#GST']]","[['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Chahe', '#Aadhaar', 'ho', 'ya', '#GST', 'ya', 'phir', '#BulletTrain,', '@narendramodi', 'ji', 'kaafi', 'naye', 'naye', 'ideas', 'leke', 'aaye', 'hain.', 'Innovative', 'PM!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Salary', 'lene', 'walo', 'ko', 'thodi', 'malum', 'padega', 'ki', '#GST', 'kya', 'hai', 'kabhi', 'salary', 'dene', 'walo', 'ko', 'pucho', 'tab', 'malum', 'padega', 'ki', 'kitni', 'dikkat', 'hoti', 'hai.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Hamare', 'country', 'ka', 'ek', 'chhota', 'sa', 'politician', 'bhi', 'dhayan', 'bhatka', 'ke', 'kaam', 'karwa', 'leta', 'Hai', ',lekin', 'is', 'baar', 'to', 'neta', 'log', 'aur', 'mudda', 'bhi', 'bada', 'Hai', ',#Padmavat', '#GujaratElection2017', ',#Demonetisation', '#GST', '#RafaleDeal', 'and']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@ Rashi ', ':', '@amazonIN', 'Mosquito', 'nets', '#10KeBaadKarenge', ',', 'till', 'then', 'traditional', 'mosquito', 'killing', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jnta', 'ka', '#khoon', '#choosne', 'mai', '#Modi', 'sarkar', 'ne', 'koi', 'kami', 'ni', 'chodi.jisne', '#blood', 'pr', 'bhi', '#Gst', 'lgaya.vo', 'to', '#khoon', '#Choosne', 'vali', 'sarkar', 'hi', 'ho', 'sakti', 'hai.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O']]"
"[['Yes', 'very', 'well', 'said', 'Sir.', 'aam', 'Janta', 'ekdam', 'Khush', 'he', 'fir', 'bhi', 'ye', 'sab', 'LOONTERE', 'mil', 'ke', 'Janta', 'ke', 'samne', 'har', 'wqt', 'ye', 'Rona', 'rote', 'he', 'haayyre.', '#GST', '#DeMoWins', 'ne', 'marr', 'dala.', 'par', 'ye', 'nahi', 'Jante', 'ke', 'Janta', 'Sab', 'samaj', 'rahi', 'he', 'ke', 'Kisko', 'marr', 'dala', 'he.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', '@arunjaitley', 'Sir,', '#GST', 'rate', 'cut', 'ka', 'fayda', 'Consumer', 'ko', 'nahi', 'mil', 'raha', 'hai,', 'trader', 'base', 'price', 'up', 'karke', 'usi', 'price', 'par', 'bechta', 'hai']]","[['O', 'O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ye', 'tir', 'kahi', '#Ravan', 'ko', 'miss', 'kar', 'ke', 'kisi', '#aamadmi', 'ko', 'naa', 'lag', 'jaye', ',', 'samhhal', 'ke', 'mariyega', 'sir', '0', '#Notebandi', 'and', '#Gst', 'ki', 'tarah', 'misfire', 'na', 'ho', 'jaye', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'ji', 'inko', 'boliye', 'ki', 'public', 'pareshan', 'ho', 'rahi', 'hai', 'unki', 'bhi', 'man', 'ki', 'baat', 'sun', 'le.', 'Humne', 'aapko', 'vote', 'diya', 'tha.', 'Ek', 'reply', 'to', 'kar', 'hi', 'sakte', 'the.', 'Choti', 'si', 'problem', 'solve', 'nahi', 'kar', 'sakte', 'mere', '10000', 'rupee', 'latak', 'gaye', 'hai', '#GST', 'me', 'usko', 'utilise', 'kaise', 'karu.']]","[['O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Would', 'have', 'implemented', '#GST', 'after', 'adequate', 'preparation:', '#ManmohanSingh,', 'Sahi', 'hai', 'Sirji,', 'mujhe', 'lagta', 'hai', 'aur', '10 15', 'saal', 'ka', 'tenure', 'mila', 'hota', 'toh', 'le', 'hi', 'aate,', 'waise', 'bataiyenge', 'kya', 'jab', 'LS', '&', 'RS', 'mein', 'bill', 'pass', 'hua,', 'tab', 'kya', 'kangi', 'doremon', 'dekh', 'rahe', 'the,', 'aur', 'ab', 'nautanki', 'shuru.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sir', '#GST', 'aur', '#Notebandi', 'ke', 'August', 'aur', 'Ab', 'ke', 'results', 'me', 'to', 'bahut', 'difference', 'hain', 'Gujaraat', 'me', 'poll', 'ke', 'anusaar.', 'Iska', 'filhal', 'ki', 'sarkaar', 'par', 'to', 'Negative', 'effect', 'hi', 'hota', 'dikh', 'rha']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Middle', 'class', 'Week', 'main', '1', 'bar', 'Hotels', 'jata', 'Tha', 'par', 'wo', 'bhi', '#GST', 'ke', 'Karan', 'nahi', 'jayenga', 'Des', 'ko', 'Badlo', '#Modi', 'ji', 'Vidis', 'Jane', 'se', 'kuch', 'nhi', 'hota', '@abpnewstv', '@aajtak']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Restaurant', 'main', '#GST', 'kaam', 'hone', 'ke', 'waje', 'se', 'bhi', 'Hotels', 'main', 'kuch', 'Fark', 'nahi', 'padha', 'uspar', 'actions', 'Lena', 'chahiye', 'Tha', '@abpnewstv', '@aajtak']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bhai', '#GST', 'reform', 'ki', 'tarah', 'iska', 'bhi', 'credit', 'lelo', 'fatafat.', 'Log', 'bura', 'nahi', 'manenge.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'Modi', 'Sir', 'Apko', 'b', 'Mahashivratri', 'ki', 'Dheron', 'Shubhkamnayein', ',', 'Bhagwan', 'Shiv', 'apki', 'Umr', 'Lmbi', 'kre', 'and', 'Ap', 'aise', 'hi', 'desh', 'ki', 'sewa', 'karte', 'rahe']]","[['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bhai', 'koi', '#BJP', '#NarendraModi', 'se', 'pucho', 'ke', 'jab', 'koi', 'sarkari', 'ya', 'police', 'afsar', 'rishwat', 'mange', 'to', 'us', 'rishwat', 'par', 'kitna', '#GST', 'lage', 'ga ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Modi', '@sanjaynirupam', '#home', '#GST', '@singhvarun', 'either', 'stamp', 'duty', 'ho', 'ya', 'GST', 'isse', 'industry', 'ko', 'bhi', 'boost', 'milega.', 'Aam', 'aadmi', 'ko', 'ghar', 'milne', 'se', 'raha']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#GST', 'se', '#profit', 'kise', '#GeneralPublic', 'ko', 'ya', '#Government', 'ko.', '@narendramodi', '@arunjaitley', '@aditi tyagi', '@AmitShah']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ye', 'chote', 'phaisale', 'lene', 'se', 'kuch', 'nahi', 'hoga', '@PMOIndia', '@narendramodi', 'Lena', 'hai', 'to', 'strong', 'action', 'lo', 'nahi', 'to', 'chod', 'do', '0']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Is', 'Christmas', 'par', '#GST', 'ka', 'taxe', 'bi', 'nahi', 'rokh', 'payega', '@TigerZindaHai', 'ko.samjhe', 'yah', 'aur', 'samjhaye', 'matlab', '@BeingSalmanKhan', 'aa', 'rahe', 'hain. .']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ab', 'tatti', 'se', 'bhi', '#GST', 'ke', 'dwara', 'Govt', 'ko', 'income', 'hogi!', 'Unless', 'aap', 'tatti', 'ko', 'karna', 'na', 'chahe']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sounds', 'like', 'a', ""kid's"", 'saying', 'to', 'his', 'dad:', 'papa,', 'bhaiya', 'ne', '#sharmauncle', 'ko', 'dikhane', 'ke', 'liye', 'padhai', 'Kiya', 'aur', 'first', 'aaye', '#pappu', '#GST', '@republic']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Log', 'ab', '#GST', 'bhi', 'bhar', 'rahe', 'hain,', 'aur', 'Municipal', 'Corporation', 'gaddhe', 'bhi', 'nahi', 'bhar', 'pa', 'rahi.', '@NNBILASPUR']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['This', 'is', 'the', 'power', 'of', '#GST', '0', 'Kabhi', 'socha', 'bhi', 'tha', 'ki', 'sochalay', 'bhi', 'bill', 'dega.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ye', 'to', 'ache', 'Din', 'aa', 'gaye.', 'par', 'Kiske ? ', '#CAG', 'is', 'saying', '#railways', 'food', 'is', 'worst', 'Pad', 'Rahi', 'Hai', 'Mehngai', 'ki', 'Maar', 'Jai', 'Ho', '#Modi', '#Sarkar', '#Politics', '#GST']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Pappu', 'left', 'India', 'on', '17th', 'Feb', 'for', 'Bang Kok', 'via', '#Thai', 'Airways', '.', 'Uske', 'baad', 'kaha', 'gaye', 'pata', 'nahi', '.', 'Waah', 're', 'rangeele', 'Rahul', '.', '#RahulOnLeave']]","[['B-PERSON', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']]"
"[['Dr.', 'Manmohan', 'Singh', 'ke', 'boye', 'hue', '#GST', 'ki', 'fasal', 'ko', 'Arun', 'Jaitely', 'abhi', 'press', 'conference', 'mein', 'sab', 'kuch', 'declare', 'krrhe', 'haikaat', 'rahe', 'hai.!']]","[['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Yeh', 'GST', 'bhi', 'koi', 'GST', 'hai.', 'Sat', 'sun', 'sab', 'working', 'desh', 'mein', '1', 'July', 'se', 'lagega.', 'apni', 'life', 'pe', 'to', 'pehle', 'se', 'GST', 'lag', 'gaya', 'hai.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ravishndtv', '@ndtv', 'kuch', 'sikhaao', 'apne', 'bhai', 'ko', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@arunjaitley', 'Sir', 'kya', 'mahine', 'me', 'ek', 'bi', 'bar', 'bhar', 'ni', 'khane', 'doge', 'ya', 'movie', 'dekh', 'e', 'doge ? ? ', 'Islie', 'vote', 'dia', 'tha!', 'Shi', 'hai', '#GST']]","[['O', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Soaps', '&', '#Toothpaste', 'to', 'cost', 'less', 'post', '#GST', ',', 'ab', 'lagta', 'hai', 'Modiji', 'ki', 'wajah', 'se', 'sab', 'log', 'nahayenge', 'aur', 'brush', 'bhi', 'karenge']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Income', 'tax', 'bhi', 'badh', 'gaya', 'govt.', 'ka', '#GST', 'se', 'aamdani', 'bhi', 'badh', 'gayi', 'aur', 'fir', 'Bhi', 'Mumbai', 'me', '#Elphinstone', 'ka', 'haadsa', 'ho', 'gaya', 'koi', 'farak', 'hi', 'nahi', 'pada']]","[['O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#GST', '#Petrol', 'prices', 'common', 'janta', 'ke', 'jaan', 'ley', 'rahi', 'or', 'kitna', 'lootna', 'bake', 'hai', ' ? ', 'Hadd', 'hai', 'yar.', 'isse', 'better', 'to', 'Congress', 'thi', 'aisa', 'lag', 'raha', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O']]"
"[['Daily', 'use', 'ki', '5', 'cheezein', 'batao', 'Jo', '#GST', 'ane', 'k', 'baad', 'wakai', 'saste', 'ho', 'gae', 'hain ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Twitter', 'pe', 'aamjanta', 'se', 'b', 'maangle', 'sujhaav,bahut', 'saare', 'sujhaav', 'milega,usse', 'user', 'review', 'kehte', 'Hai.@GST Council', '@arunjaitley', '#GST', '#GSThelpdesk']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#GST', 'is', 'a', 'good', 'step.', 'Aap', 'ne', 'tau', 'desh', 'ka', 'beda', 'gark', 'karne', 'Ki', 'kasam', 'khai', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ImVeeDee', 'yuhi', 'kat', 'jaayega', 'safar', 'sath', 'tweetne', 'se', ',', 'ki', 'manzil', 'aayegi', 'nazar', 'sath', 'tweetne', 'se', '.', 'Hum', 'raahi', 'Twitter', 'ke', '@vichupedia', '@shikhakotak']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O']]"
"[['har', 'kaam', 'ka', 'ek', 'sahi', 'time', 'hota', 'hai', '#GST', 'me', 'koi', 'kharabi', 'nahi', 'bus', 'galat', 'time', 'pe', 'GST', 'lagaya', 'gaya', 'hai', 'demonetization', 'ne', 'GST', 'ka', 'impact', 'km', 'kr', 'diya']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bade', 'buzurg', 'sahi', 'kah', 'gaye', 'hai,', 'jo', 'kaam', 'karega', 'galti', 'usi', 'se', 'hogi.', '#GSTSimplified', '#GST', '#GSTNFAILED', 'good', 'job', '@narendramodi', '0', 'keep', 'going', 'strong.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['.', 'Die', 'hard', 'voters', 'bhi', 'bol', 'Rahe', 'hai', '#gst', 'ne', 'dubo', 'Diya.sab', 'kehte', 'hai', 'Agli', 'baar', '@narendramodi', 'aana', 'mushkil', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Pehle', '#GST', 'returns', 'thik', 'se', 'file', 'karo,', 'baad', 'me', 'tumhara', 'naam', 'liya', 'jayega', ' ) ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Kii', 'baat', 'nahi', 'sir', '#Modibaters', 'ke', 'liye', 'burnol', '#GST', 'ke', 'baat', 'aur', 'affordable', 'ho', 'gaya', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Thappad', 'se', 'darr', 'nahi', 'lagta', 'sahab,', 'Announcement', 'se', 'lagta', 'hai', '#DeMonetisation', '#GST']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Aadhe', '#DeMonetisationDisaster', 'mein', 'chale', 'gaye,', 'aadhe', '#GST', 'blunder', 'mein', 'chale', 'gaye', '#IamModi', 'akela', 'apna', 'naam', 'ratne', 'ko', 'rah', 'gaya']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Restaurant', 'bill', 'aur', 'phone', 'ke', 'bill', 'par', '15', 'se', '18', '%', 'tax', 'lagne', 'laga.', 'I', 'pay', 'that.', 'Isliye', 'main', 'andha', 'Modi', 'bhakt', 'se', 'sirf', 'Modi', 'bhakt', 'rah', 'gya']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']]"
